timestamp_monotonic_ms,timestamp_device_ms,source,rssi,rtt_ms,mac_address,ssid,csi_amp,csi_phase
5775347.799983,1769349178327.817,mock_gen,-50,-1,00:11:22:33:44:55,,[],[]
5775398.113156999,1769349178378.1257,mock_gen,-44,-1,00:11:22:33:44:55,,[],[]
5775448.34732,1769349178428.3647,mock_gen,-42,-1,00:11:22:33:44:55,,[],[]
5775498.614991999,1769349178478.6372,mock_gen,-45,-1,00:11:22:33:44:55,,[],[]
5775548.9263039995,1769349178528.9453,mock_gen,-50,-1,00:11:22:33:44:55,,[],[]
5775599.166123,1769349178579.1826,mock_gen,-47,-1,00:11:22:33:44:55,,[],[]
5775649.444335001,1769349178629.458,mock_gen,-44,-1,00:11:22:33:44:55,,[],[]
5775699.679785,1769349178679.7,mock_gen,-43,-1,00:11:22:33:44:55,,[],[]
5775749.985141001,1769349178730.0054,mock_gen,-40,-1,00:11:22:33:44:55,,[],[]
5775800.183983,1769349178780.2,mock_gen,-45,-1,00:11:22:33:44:55,,[],[]
5775850.464905,1769349178830.4797,mock_gen,-41,-1,00:11:22:33:44:55,,[],[]
5775900.750909,1769349178880.7632,mock_gen,-44,-1,00:11:22:33:44:55,,[],[]
5775951.01454,1769349178931.0154,mock_gen,-40,-1,00:11:22:33:44:55,,[],[]
5776001.219679,1769349178981.2393,mock_gen,-44,-1,00:11:22:33:44:55,,[],[]
5776051.401556999,1769349179031.4136,mock_gen,-44,-1,00:11:22:33:44:55,,[],[]
5776101.685486,1769349179081.7056,mock_gen,-42,-1,00:11:22:33:44:55,,[],[]
5776151.93397,1769349179131.9468,mock_gen,-40,-1,00:11:22:33:44:55,,[],[]
5776202.122444,1769349179182.1487,mock_gen,-37,-1,00:11:22:33:44:55,,[],[]
5776252.366291,1769349179232.3877,mock_gen,-40,-1,00:11:22:33:44:55,,[],[]
5776302.641515,1769349179282.6628,mock_gen,-36,-1,00:11:22:33:44:55,,[],[]
5776352.934484,1769349179332.9536,mock_gen,-43,-1,00:11:22:33:44:55,,[],[]
5776403.149114001,1769349179383.1672,mock_gen,-39,-1,00:11:22:33:44:55,,[],[]
5776453.377877,1769349179433.3975,mock_gen,-38,-1,00:11:22:33:44:55,,[],[]
5776503.504737999,1769349179483.526,mock_gen,-43,-1,00:11:22:33:44:55,,[],[]
5776553.634909,1769349179533.6558,mock_gen,-45,-1,00:11:22:33:44:55,,[],[]
5776603.8374,1769349179583.853,mock_gen,-41,-1,00:11:22:33:44:55,,[],[]
5776653.932731,1769349179633.9587,mock_gen,-40,-1,00:11:22:33:44:55,,[],[]
5776704.116177,1769349179684.134,mock_gen,-36,-1,00:11:22:33:44:55,,[],[]
5776754.3959220005,1769349179734.42,mock_gen,-43,-1,00:11:22:33:44:55,,[],[]
5776804.551587,1769349179784.5757,mock_gen,-41,-1,00:11:22:33:44:55,,[],[]
5776854.775749,1769349179834.7927,mock_gen,-44,-1,00:11:22:33:44:55,,[],[]
5776904.876842,1769349179884.9026,mock_gen,-42,-1,00:11:22:33:44:55,,[],[]
5776955.030552,1769349179935.0378,mock_gen,-43,-1,00:11:22:33:44:55,,[],[]
5777005.145264,1769349179985.1643,mock_gen,-41,-1,00:11:22:33:44:55,,[],[]
5777055.279121,1769349180035.2961,mock_gen,-38,-1,00:11:22:33:44:55,,[],[]
5777105.3949380005,1769349180085.4148,mock_gen,-41,-1,00:11:22:33:44:55,,[],[]
5777155.538631001,1769349180135.55,mock_gen,-40,-1,00:11:22:33:44:55,,[],[]
5777205.708238,1769349180185.725,mock_gen,-41,-1,00:11:22:33:44:55,,[],[]
5777255.936942,1769349180235.9553,mock_gen,-36,-1,00:11:22:33:44:55,,[],[]
5777306.198962,1769349180286.2173,mock_gen,-41,-1,00:11:22:33:44:55,,[],[]
5777356.413578,1769349180336.4368,mock_gen,-40,-1,00:11:22:33:44:55,,[],[]
5777406.525092,1769349180386.5461,mock_gen,-45,-1,00:11:22:33:44:55,,[],[]
5777456.654433999,1769349180436.672,mock_gen,-38,-1,00:11:22:33:44:55,,[],[]
5777506.905276,1769349180486.9236,mock_gen,-42,-1,00:11:22:33:44:55,,[],[]
5777557.140184,1769349180537.1582,mock_gen,-44,-1,00:11:22:33:44:55,,[],[]
5777607.267116,1769349180587.286,mock_gen,-41,-1,00:11:22:33:44:55,,[],[]
5777657.557172,1769349180637.576,mock_gen,-42,-1,00:11:22:33:44:55,,[],[]
5777707.69722,1769349180687.7148,mock_gen,-38,-1,00:11:22:33:44:55,,[],[]
5777758.021171,1769349180738.024,mock_gen,-46,-1,00:11:22:33:44:55,,[],[]
5777808.199895999,1769349180788.2227,mock_gen,-43,-1,00:11:22:33:44:55,,[],[]
5777858.461122001,1769349180838.4785,mock_gen,-43,-1,00:11:22:33:44:55,,[],[]
5777908.592543,1769349180888.6057,mock_gen,-41,-1,00:11:22:33:44:55,,[],[]
5777958.82735,1769349180938.8442,mock_gen,-45,-1,00:11:22:33:44:55,,[],[]
5778009.033406,1769349180989.0383,mock_gen,-46,-1,00:11:22:33:44:55,,[],[]
5778059.26616,1769349181039.286,mock_gen,-43,-1,00:11:22:33:44:55,,[],[]
5778109.618174001,1769349181089.6372,mock_gen,-50,-1,00:11:22:33:44:55,,[],[]
5778159.852290001,1769349181139.8691,mock_gen,-44,-1,00:11:22:33:44:55,,[],[]
5778210.092475,1769349181190.1104,mock_gen,-49,-1,00:11:22:33:44:55,,[],[]
5778260.213014999,1769349181240.2346,mock_gen,-49,-1,00:11:22:33:44:55,,[],[]
5778310.4540180005,1769349181290.4724,mock_gen,-49,-1,00:11:22:33:44:55,,[],[]
5778360.592273001,1769349181340.6094,mock_gen,-47,-1,00:11:22:33:44:55,,[],[]
5778410.841396,1769349181390.8582,mock_gen,-50,-1,00:11:22:33:44:55,,[],[]
5778461.081164,1769349181441.0972,mock_gen,-44,-1,00:11:22:33:44:55,,[],[]
5778511.361137,1769349181491.382,mock_gen,-47,-1,00:11:22:33:44:55,,[],[]
5778561.628571,1769349181541.6462,mock_gen,-51,-1,00:11:22:33:44:55,,[],[]
5778611.856520001,1769349181591.8728,mock_gen,-55,-1,00:11:22:33:44:55,,[],[]
5778662.120431,1769349181642.1348,mock_gen,-47,-1,00:11:22:33:44:55,,[],[]
5778712.251522,1769349181692.2717,mock_gen,-54,-1,00:11:22:33:44:55,,[],[]
5778762.37902,1769349181742.398,mock_gen,-53,-1,00:11:22:33:44:55,,[],[]
5778812.692993,1769349181792.711,mock_gen,-51,-1,00:11:22:33:44:55,,[],[]
5778863.030445,1769349181843.0247,mock_gen,-58,-1,00:11:22:33:44:55,,[],[]
5778913.3027409995,1769349181893.1946,mock_gen,-55,-1,00:11:22:33:44:55,,[],[]
5778963.41612,1769349181943.44,mock_gen,-56,-1,00:11:22:33:44:55,,[],[]
5779013.549688,1769349181993.567,mock_gen,-55,-1,00:11:22:33:44:55,,[],[]
5779063.729143,1769349182043.752,mock_gen,-52,-1,00:11:22:33:44:55,,[],[]
5779114.037826,1769349182094.0388,mock_gen,-54,-1,00:11:22:33:44:55,,[],[]
5779164.174713,1769349182144.1943,mock_gen,-60,-1,00:11:22:33:44:55,,[],[]
5779214.28551,1769349182194.308,mock_gen,-59,-1,00:11:22:33:44:55,,[],[]
5779264.49235,1769349182244.5142,mock_gen,-63,-1,00:11:22:33:44:55,,[],[]
5779314.730897999,1769349182294.7498,mock_gen,-55,-1,00:11:22:33:44:55,,[],[]
5779364.836701,1769349182344.859,mock_gen,-59,-1,00:11:22:33:44:55,,[],[]
5779415.134691,1769349182395.1528,mock_gen,-57,-1,00:11:22:33:44:55,,[],[]
5779465.362497,1769349182445.3723,mock_gen,-65,-1,00:11:22:33:44:55,,[],[]
5779515.616742999,1769349182495.6323,mock_gen,-62,-1,00:11:22:33:44:55,,[],[]
5779565.901788,1769349182545.9214,mock_gen,-61,-1,00:11:22:33:44:55,,[],[]
5779616.192249,1769349182596.2112,mock_gen,-65,-1,00:11:22:33:44:55,,[],[]
5779666.47002,1769349182646.4934,mock_gen,-63,-1,00:11:22:33:44:55,,[],[]
5779716.589009999,1769349182696.6077,mock_gen,-65,-1,00:11:22:33:44:55,,[],[]
5779766.809130999,1769349182746.83,mock_gen,-69,-1,00:11:22:33:44:55,,[],[]
5779817.078075,1769349182797.0984,mock_gen,-70,-1,00:11:22:33:44:55,,[],[]
5779867.359027999,1769349182847.3765,mock_gen,-65,-1,00:11:22:33:44:55,,[],[]
5779917.626215001,1769349182897.6448,mock_gen,-71,-1,00:11:22:33:44:55,,[],[]
5779967.764171001,1769349182947.7805,mock_gen,-72,-1,00:11:22:33:44:55,,[],[]
5780017.904086,1769349182997.9197,mock_gen,-71,-1,00:11:22:33:44:55,,[],[]
5780068.083711,1769349183048.1033,mock_gen,-67,-1,00:11:22:33:44:55,,[],[]
5780118.339941001,1769349183098.3596,mock_gen,-64,-1,00:11:22:33:44:55,,[],[]
5780168.509616,1769349183148.5264,mock_gen,-66,-1,00:11:22:33:44:55,,[],[]
5780218.749128,1769349183198.7715,mock_gen,-67,-1,00:11:22:33:44:55,,[],[]
5780268.890377,1769349183248.913,mock_gen,-70,-1,00:11:22:33:44:55,,[],[]
5780319.161967,1769349183299.1797,mock_gen,-76,-1,00:11:22:33:44:55,,[],[]
5780369.27921,1769349183349.2986,mock_gen,-71,-1,00:11:22:33:44:55,,[],[]
5780419.477151,1769349183399.4949,mock_gen,-71,-1,00:11:22:33:44:55,,[],[]
5780469.751076,1769349183449.7722,mock_gen,-74,-1,00:11:22:33:44:55,,[],[]
5780519.988393,1769349183500.0051,mock_gen,-76,-1,00:11:22:33:44:55,,[],[]
5780570.27372,1769349183550.2903,mock_gen,-77,-1,00:11:22:33:44:55,,[],[]
5780620.56195,1769349183600.5754,mock_gen,-76,-1,00:11:22:33:44:55,,[],[]
5780670.824132999,1769349183650.8455,mock_gen,-75,-1,00:11:22:33:44:55,,[],[]
5780721.148979,1769349183701.166,mock_gen,-71,-1,00:11:22:33:44:55,,[],[]
5780771.248272,1769349183751.2678,mock_gen,-77,-1,00:11:22:33:44:55,,[],[]
5780821.473076999,1769349183801.4907,mock_gen,-77,-1,00:11:22:33:44:55,,[],[]
5780871.614233,1769349183851.6345,mock_gen,-74,-1,00:11:22:33:44:55,,[],[]
5780921.842713,1769349183901.8633,mock_gen,-74,-1,00:11:22:33:44:55,,[],[]
5780972.107325001,1769349183952.1248,mock_gen,-73,-1,00:11:22:33:44:55,,[],[]
5781022.421386,1769349184002.4397,mock_gen,-72,-1,00:11:22:33:44:55,,[],[]
5781072.565223,1769349184052.5818,mock_gen,-79,-1,00:11:22:33:44:55,,[],[]
5781122.807334,1769349184102.8281,mock_gen,-79,-1,00:11:22:33:44:55,,[],[]
5781173.067462,1769349184153.086,mock_gen,-77,-1,00:11:22:33:44:55,,[],[]
5781223.333911,1769349184203.3506,mock_gen,-83,-1,00:11:22:33:44:55,,[],[]
5781273.473205,1769349184253.4885,mock_gen,-78,-1,00:11:22:33:44:55,,[],[]
5781323.67274,1769349184303.695,mock_gen,-80,-1,00:11:22:33:44:55,,[],[]
5781373.933141,1769349184353.952,mock_gen,-82,-1,00:11:22:33:44:55,,[],[]
5781424.429710001,1769349184404.289,mock_gen,-76,-1,00:11:22:33:44:55,,[],[]
5781474.668374,1769349184454.6755,mock_gen,-78,-1,00:11:22:33:44:55,,[],[]
5781524.8856730005,1769349184504.9058,mock_gen,-76,-1,00:11:22:33:44:55,,[],[]
5781575.124321,1769349184555.1467,mock_gen,-82,-1,00:11:22:33:44:55,,[],[]
5781625.396942001,1769349184605.409,mock_gen,-75,-1,00:11:22:33:44:55,,[],[]
5781675.601351,1769349184655.6199,mock_gen,-76,-1,00:11:22:33:44:55,,[],[]
5781725.800511,1769349184705.821,mock_gen,-77,-1,00:11:22:33:44:55,,[],[]
5781775.9919529995,1769349184756.0168,mock_gen,-78,-1,00:11:22:33:44:55,,[],[]
5781826.206776,1769349184806.2295,mock_gen,-77,-1,00:11:22:33:44:55,,[],[]
5781876.405232,1769349184856.4243,mock_gen,-84,-1,00:11:22:33:44:55,,[],[]
5781926.542663,1769349184906.5525,mock_gen,-82,-1,00:11:22:33:44:55,,[],[]
5781976.868863001,1769349184956.8892,mock_gen,-75,-1,00:11:22:33:44:55,,[],[]
5782027.083558001,1769349185007.1038,mock_gen,-75,-1,00:11:22:33:44:55,,[],[]
5782077.280989001,1769349185057.3018,mock_gen,-80,-1,00:11:22:33:44:55,,[],[]
5782127.490126001,1769349185107.5107,mock_gen,-75,-1,00:11:22:33:44:55,,[],[]
5782177.676677,1769349185157.7004,mock_gen,-75,-1,00:11:22:33:44:55,,[],[]
5782227.856822,1769349185207.8794,mock_gen,-75,-1,00:11:22:33:44:55,,[],[]
5782278.137878,1769349185258.1597,mock_gen,-80,-1,00:11:22:33:44:55,,[],[]
5782328.371824,1769349185308.387,mock_gen,-81,-1,00:11:22:33:44:55,,[],[]
5782378.581541,1769349185358.6008,mock_gen,-74,-1,00:11:22:33:44:55,,[],[]
5782428.815048,1769349185408.8389,mock_gen,-82,-1,00:11:22:33:44:55,,[],[]
5782479.044527,1769349185459.063,mock_gen,-79,-1,00:11:22:33:44:55,,[],[]
5782529.334368,1769349185509.3477,mock_gen,-79,-1,00:11:22:33:44:55,,[],[]
5782579.562308,1769349185559.579,mock_gen,-76,-1,00:11:22:33:44:55,,[],[]
5782629.759614,1769349185609.7773,mock_gen,-80,-1,00:11:22:33:44:55,,[],[]
5782679.94896,1769349185659.969,mock_gen,-74,-1,00:11:22:33:44:55,,[],[]
5782730.176878,1769349185710.1968,mock_gen,-74,-1,00:11:22:33:44:55,,[],[]
5782780.40802,1769349185760.4292,mock_gen,-75,-1,00:11:22:33:44:55,,[],[]
5782830.618636,1769349185810.6365,mock_gen,-73,-1,00:11:22:33:44:55,,[],[]
5782880.8612319995,1769349185860.8826,mock_gen,-76,-1,00:11:22:33:44:55,,[],[]
5782931.057376,1769349185911.0803,mock_gen,-71,-1,00:11:22:33:44:55,,[],[]
5782981.285255,1769349185961.306,mock_gen,-74,-1,00:11:22:33:44:55,,[],[]
5783031.479708,1769349186011.499,mock_gen,-78,-1,00:11:22:33:44:55,,[],[]
5783081.716298,1769349186061.7378,mock_gen,-73,-1,00:11:22:33:44:55,,[],[]
5783131.9203470005,1769349186111.942,mock_gen,-69,-1,00:11:22:33:44:55,,[],[]
5783182.161036001,1769349186162.1807,mock_gen,-69,-1,00:11:22:33:44:55,,[],[]
5783232.419313,1769349186212.4275,mock_gen,-70,-1,00:11:22:33:44:55,,[],[]
5783282.546463,1769349186262.5623,mock_gen,-74,-1,00:11:22:33:44:55,,[],[]
5783332.7328739995,1769349186312.7532,mock_gen,-73,-1,00:11:22:33:44:55,,[],[]
5783382.918341,1769349186362.9417,mock_gen,-69,-1,00:11:22:33:44:55,,[],[]
5783433.117611,1769349186413.132,mock_gen,-70,-1,00:11:22:33:44:55,,[],[]
5783483.237279,1769349186463.2598,mock_gen,-74,-1,00:11:22:33:44:55,,[],[]
5783533.349297,1769349186513.3718,mock_gen,-73,-1,00:11:22:33:44:55,,[],[]
5783583.550648,1769349186563.5679,mock_gen,-71,-1,00:11:22:33:44:55,,[],[]
5783633.75017,1769349186613.7693,mock_gen,-68,-1,00:11:22:33:44:55,,[],[]
5783683.936197,1769349186663.9595,mock_gen,-72,-1,00:11:22:33:44:55,,[],[]
5783734.138385,1769349186714.1602,mock_gen,-63,-1,00:11:22:33:44:55,,[],[]
5783784.365637,1769349186764.3875,mock_gen,-71,-1,00:11:22:33:44:55,,[],[]
5783834.586429001,1769349186814.6064,mock_gen,-61,-1,00:11:22:33:44:55,,[],[]
5783884.69264,1769349186864.7153,mock_gen,-60,-1,00:11:22:33:44:55,,[],[]
5783934.966653,1769349186914.9827,mock_gen,-63,-1,00:11:22:33:44:55,,[],[]
5783985.232573,1769349186965.2441,mock_gen,-68,-1,00:11:22:33:44:55,,[],[]
5784035.436628,1769349187015.4573,mock_gen,-65,-1,00:11:22:33:44:55,,[],[]
5784085.644502,1769349187065.6638,mock_gen,-58,-1,00:11:22:33:44:55,,[],[]
5784135.951247,1769349187115.9517,mock_gen,-61,-1,00:11:22:33:44:55,,[],[]
5784186.2104980005,1769349187166.2288,mock_gen,-59,-1,00:11:22:33:44:55,,[],[]
5784236.422974,1769349187216.4424,mock_gen,-59,-1,00:11:22:33:44:55,,[],[]
5784286.756112,1769349187266.7712,mock_gen,-61,-1,00:11:22:33:44:55,,[],[]
5784336.8689170005,1769349187316.8894,mock_gen,-61,-1,00:11:22:33:44:55,,[],[]
5784387.1019480005,1769349187367.1204,mock_gen,-63,-1,00:11:22:33:44:55,,[],[]
5784437.215207,1769349187417.2354,mock_gen,-61,-1,00:11:22:33:44:55,,[],[]
5784487.444067,1769349187467.4622,mock_gen,-54,-1,00:11:22:33:44:55,,[],[]
5784537.557066,1769349187517.5762,mock_gen,-60,-1,00:11:22:33:44:55,,[],[]
5784587.804111,1769349187567.8254,mock_gen,-53,-1,00:11:22:33:44:55,,[],[]
5784638.119987,1769349187618.138,mock_gen,-54,-1,00:11:22:33:44:55,,[],[]
5784688.2471549995,1769349187668.2637,mock_gen,-60,-1,00:11:22:33:44:55,,[],[]
5784738.400608,1769349187718.4229,mock_gen,-58,-1,00:11:22:33:44:55,,[],[]
5784788.511101999,1769349187768.5342,mock_gen,-58,-1,00:11:22:33:44:55,,[],[]
5784838.648477,1769349187818.666,mock_gen,-52,-1,00:11:22:33:44:55,,[],[]
5784888.886323,1769349187868.9011,mock_gen,-56,-1,00:11:22:33:44:55,,[],[]
5784939.1705910005,1769349187919.184,mock_gen,-47,-1,00:11:22:33:44:55,,[],[]
5784989.299722,1769349187969.3198,mock_gen,-52,-1,00:11:22:33:44:55,,[],[]
5785039.425613,1769349188019.4448,mock_gen,-51,-1,00:11:22:33:44:55,,[],[]
5785089.689114,1769349188069.7075,mock_gen,-54,-1,00:11:22:33:44:55,,[],[]
5785139.933808999,1769349188119.9521,mock_gen,-50,-1,00:11:22:33:44:55,,[],[]
5785190.152531001,1769349188170.1719,mock_gen,-49,-1,00:11:22:33:44:55,,[],[]
5785240.278367001,1769349188220.2976,mock_gen,-44,-1,00:11:22:33:44:55,,[],[]
5785290.546346,1769349188270.5642,mock_gen,-46,-1,00:11:22:33:44:55,,[],[]
5785340.809466,1769349188320.8274,mock_gen,-44,-1,00:11:22:33:44:55,,[],[]
5785391.063794,1769349188371.0806,mock_gen,-46,-1,00:11:22:33:44:55,,[],[]
5785441.230699,1769349188421.2515,mock_gen,-44,-1,00:11:22:33:44:55,,[],[]
5785491.46692,1769349188471.4854,mock_gen,-48,-1,00:11:22:33:44:55,,[],[]
5785541.672862,1769349188521.6914,mock_gen,-42,-1,00:11:22:33:44:55,,[],[]
5785591.909543,1769349188571.9265,mock_gen,-42,-1,00:11:22:33:44:55,,[],[]
5785642.149516,1769349188622.1663,mock_gen,-49,-1,00:11:22:33:44:55,,[],[]
5785692.412649999,1769349188672.431,mock_gen,-49,-1,00:11:22:33:44:55,,[],[]
5785742.688444,1769349188722.7058,mock_gen,-43,-1,00:11:22:33:44:55,,[],[]
5785792.956695,1769349188772.9722,mock_gen,-42,-1,00:11:22:33:44:55,,[],[]
5785843.181147,1769349188823.1995,mock_gen,-45,-1,00:11:22:33:44:55,,[],[]
5785893.426183,1769349188873.4443,mock_gen,-45,-1,00:11:22:33:44:55,,[],[]
5785943.66306,1769349188923.6807,mock_gen,-39,-1,00:11:22:33:44:55,,[],[]
5785993.9852289995,1769349188974.0002,mock_gen,-41,-1,00:11:22:33:44:55,,[],[]
5786044.26331,1769349189024.279,mock_gen,-43,-1,00:11:22:33:44:55,,[],[]
5786094.521695,1769349189074.5435,mock_gen,-46,-1,00:11:22:33:44:55,,[],[]
5786144.84193,1769349189124.8594,mock_gen,-43,-1,00:11:22:33:44:55,,[],[]
5786195.107341999,1769349189175.1252,mock_gen,-40,-1,00:11:22:33:44:55,,[],[]
5786245.430569,1769349189225.4465,mock_gen,-38,-1,00:11:22:33:44:55,,[],[]
5786295.666532,1769349189275.688,mock_gen,-40,-1,00:11:22:33:44:55,,[],[]
5786345.947175,1769349189325.9631,mock_gen,-41,-1,00:11:22:33:44:55,,[],[]
5786396.193791,1769349189376.2112,mock_gen,-37,-1,00:11:22:33:44:55,,[],[]
5786446.463494,1769349189426.48,mock_gen,-38,-1,00:11:22:33:44:55,,[],[]
5786496.587929,1769349189476.601,mock_gen,-37,-1,00:11:22:33:44:55,,[],[]
5786546.851618,1769349189526.8708,mock_gen,-36,-1,00:11:22:33:44:55,,[],[]
5786597.053226,1769349189577.0703,mock_gen,-37,-1,00:11:22:33:44:55,,[],[]
5786647.290838,1769349189627.309,mock_gen,-43,-1,00:11:22:33:44:55,,[],[]
5786697.539996,1769349189677.558,mock_gen,-37,-1,00:11:22:33:44:55,,[],[]
5786747.756249,1769349189727.7754,mock_gen,-42,-1,00:11:22:33:44:55,,[],[]
5786798.035333,1769349189778.0405,mock_gen,-38,-1,00:11:22:33:44:55,,[],[]
5786848.271480001,1769349189828.2869,mock_gen,-39,-1,00:11:22:33:44:55,,[],[]
5786898.599069,1769349189878.615,mock_gen,-40,-1,00:11:22:33:44:55,,[],[]
5786948.773937,1769349189928.795,mock_gen,-44,-1,00:11:22:33:44:55,,[],[]
5786999.0778439995,1769349189979.1003,mock_gen,-41,-1,00:11:22:33:44:55,,[],[]
5787049.272381,1769349190029.2922,mock_gen,-40,-1,00:11:22:33:44:55,,[],[]
5787099.524585,1769349190079.5432,mock_gen,-38,-1,00:11:22:33:44:55,,[],[]
5787149.754743,1769349190129.7734,mock_gen,-38,-1,00:11:22:33:44:55,,[],[]
5787200.037245,1769349190180.0388,mock_gen,-41,-1,00:11:22:33:44:55,,[],[]
5787250.238415,1769349190230.2556,mock_gen,-44,-1,00:11:22:33:44:55,,[],[]
5787300.529692,1769349190280.5413,mock_gen,-36,-1,00:11:22:33:44:55,,[],[]
5787350.742352,1769349190330.7573,mock_gen,-43,-1,00:11:22:33:44:55,,[],[]
5787400.995703001,1769349190381.0166,mock_gen,-37,-1,00:11:22:33:44:55,,[],[]
5787451.236416999,1769349190431.2556,mock_gen,-39,-1,00:11:22:33:44:55,,[],[]
5787501.428338,1769349190481.4438,mock_gen,-43,-1,00:11:22:33:44:55,,[],[]
5787551.665399,1769349190531.6821,mock_gen,-44,-1,00:11:22:33:44:55,,[],[]
5787601.882891,1769349190581.9043,mock_gen,-39,-1,00:11:22:33:44:55,,[],[]
5787652.107455,1769349190632.126,mock_gen,-39,-1,00:11:22:33:44:55,,[],[]
5787702.4210210005,1769349190682.438,mock_gen,-38,-1,00:11:22:33:44:55,,[],[]
5787752.681565,1769349190732.697,mock_gen,-47,-1,00:11:22:33:44:55,,[],[]
5787802.859746,1769349190782.8782,mock_gen,-39,-1,00:11:22:33:44:55,,[],[]
5787853.098321999,1769349190833.117,mock_gen,-46,-1,00:11:22:33:44:55,,[],[]
5787903.341039999,1769349190883.3591,mock_gen,-47,-1,00:11:22:33:44:55,,[],[]
5787953.58792,1769349190933.605,mock_gen,-48,-1,00:11:22:33:44:55,,[],[]
5788003.714232,1769349190983.7297,mock_gen,-43,-1,00:11:22:33:44:55,,[],[]
5788053.940764,1769349191033.9634,mock_gen,-47,-1,00:11:22:33:44:55,,[],[]
5788104.100844,1769349191084.1194,mock_gen,-42,-1,00:11:22:33:44:55,,[],[]
5788154.381794,1769349191134.3987,mock_gen,-43,-1,00:11:22:33:44:55,,[],[]
5788204.511192,1769349191184.5273,mock_gen,-51,-1,00:11:22:33:44:55,,[],[]
5788254.721725,1769349191234.745,mock_gen,-48,-1,00:11:22:33:44:55,,[],[]
5788304.9104430005,1769349191284.934,mock_gen,-47,-1,00:11:22:33:44:55,,[],[]
5788355.1849690005,1769349191335.2021,mock_gen,-52,-1,00:11:22:33:44:55,,[],[]
5788405.379344,1769349191385.3938,mock_gen,-46,-1,00:11:22:33:44:55,,[],[]
5788455.513785,1769349191435.531,mock_gen,-51,-1,00:11:22:33:44:55,,[],[]
5788505.642580001,1769349191485.658,mock_gen,-51,-1,00:11:22:33:44:55,,[],[]
5788555.829619,1769349191535.8523,mock_gen,-54,-1,00:11:22:33:44:55,,[],[]
5788605.939105,1769349191585.9585,mock_gen,-50,-1,00:11:22:33:44:55,,[],[]
5788656.065754,1769349191636.0845,mock_gen,-53,-1,00:11:22:33:44:55,,[],[]
5788706.172489,1769349191686.1985,mock_gen,-52,-1,00:11:22:33:44:55,,[],[]
5788756.279365,1769349191736.3037,mock_gen,-51,-1,00:11:22:33:44:55,,[],[]
5788806.392127001,1769349191786.4124,mock_gen,-55,-1,00:11:22:33:44:55,,[],[]
5788856.517519,1769349191836.5378,mock_gen,-54,-1,00:11:22:33:44:55,,[],[]
5788906.618910001,1769349191886.645,mock_gen,-53,-1,00:11:22:33:44:55,,[],[]
5788956.743625,1769349191936.7659,mock_gen,-56,-1,00:11:22:33:44:55,,[],[]
5789006.9750149995,1769349191986.993,mock_gen,-55,-1,00:11:22:33:44:55,,[],[]
5789057.064457,1769349192037.084,mock_gen,-52,-1,00:11:22:33:44:55,,[],[]
5789107.173872001,1769349192087.1992,mock_gen,-56,-1,00:11:22:33:44:55,,[],[]
5789157.370310999,1769349192137.3918,mock_gen,-57,-1,00:11:22:33:44:55,,[],[]
5789207.481131,1769349192187.5051,mock_gen,-56,-1,00:11:22:33:44:55,,[],[]
5789257.609424001,1769349192237.6277,mock_gen,-57,-1,00:11:22:33:44:55,,[],[]
5789307.738819,1769349192287.7578,mock_gen,-57,-1,00:11:22:33:44:55,,[],[]
5789357.971774001,1769349192337.9949,mock_gen,-65,-1,00:11:22:33:44:55,,[],[]
5789408.179526,1769349192388.204,mock_gen,-58,-1,00:11:22:33:44:55,,[],[]
