frame_index,pose_visible,keypoints_flat,center_x,center_y
136,True,"[0.2478443831205368, 0.4538016617298126, -0.048640839755535126, 0.9994073510169983, 0.24796505272388458, 0.4436345398426056, -0.03131723776459694, 0.9989960789680481, 0.2478128969669342, 0.4432942569255829, -0.031408220529556274, 0.9989011287689209, 0.2478303611278534, 0.442945659160614, -0.031394533812999725, 0.999218761920929, 0.24553349614143372, 0.4421972930431366, -0.056827664375305176, 0.9994374513626099, 0.24336867034435272, 0.4406541585922241, -0.05701542645692825, 0.9995413422584534, 0.24096493422985077, 0.43927380442619324, -0.057095348834991455, 0.9996333718299866, 0.23801644146442413, 0.4406505823135376, 0.04049855098128319, 0.9992740750312805, 0.22890689969062805, 0.4366520643234253, -0.07472699880599976, 0.9988862872123718, 0.24302330613136292, 0.4622112512588501, -0.02010515332221985, 0.999175488948822, 0.2391107827425003, 0.4607087969779968, -0.05458763986825943, 0.999366044998169, 0.23416011035442352, 0.5069023966789246, 0.11301404237747192, 0.9998651146888733, 0.1850995421409607, 0.47555750608444214, -0.11253049224615097, 0.9997856616973877, 0.23936808109283447, 0.5693977475166321, 0.16482481360435486, 0.28947630524635315, 0.1571667641401291, 0.55233234167099, -0.17724457383155823, 0.770983874797821, 0.25622305274009705, 0.587355375289917, 0.12158284336328506, 0.3833443522453308, 0.14946013689041138, 0.6254515051841736, -0.21351918578147888, 0.63779217004776, 0.2593900263309479, 0.5986340641975403, 0.12263701856136322, 0.4128640592098236, 0.1555439978837967, 0.6392858028411865, -0.2372400015592575, 0.58368319272995, 0.2609215974807739, 0.592096745967865, 0.0983307808637619, 0.4372066855430603, 0.15489031374454498, 0.6409454941749573, -0.24327261745929718, 0.5872678756713867, 0.25946301221847534, 0.5883080959320068, 0.11035500466823578, 0.412412166595459, 0.1548769176006317, 0.6351613402366638, -0.21650531888008118, 0.4943724572658539, 0.21000885963439941, 0.6312461495399475, 0.06925325095653534, 0.9996175169944763, 0.1733776032924652, 0.6275140643119812, -0.06933194398880005, 0.9995575547218323, 0.2533385753631592, 0.6015757322311401, -0.16073192656040192, 0.46125224232673645, 0.20371541380882263, 0.6631109118461609, -0.255402147769928, 0.5638617277145386, 0.26050832867622375, 0.7132128477096558, -0.23744001984596252, 0.41111651062965393, 0.2130851000547409, 0.7398251295089722, -0.12474328279495239, 0.2392098605632782, 0.2534666657447815, 0.7349042892456055, -0.24973317980766296, 0.4426220953464508, 0.2115146368741989, 0.7500981092453003, -0.10773807764053345, 0.19373326003551483, 0.28526705503463745, 0.7265043258666992, -0.32645779848098755, 0.46239498257637024, 0.2318038046360016, 0.765586256980896, -0.15271832048892975, 0.2113015502691269]",0.1916932314634323,0.6293801069259644
137,True,"[0.2549743950366974, 0.46831658482551575, -0.09469301998615265, 0.9994537234306335, 0.256295382976532, 0.4582454562187195, -0.08733107149600983, 0.9990585446357727, 0.25633904337882996, 0.4580157399177551, -0.0875118300318718, 0.9989630579948425, 0.25651395320892334, 0.45782166719436646, -0.08753687143325806, 0.9992671608924866, 0.2534042000770569, 0.4565376043319702, -0.11538919061422348, 0.9994761943817139, 0.25114837288856506, 0.4550663232803345, -0.11552293598651886, 0.9995712637901306, 0.2487395703792572, 0.45342978835105896, -0.11556651443243027, 0.9996583461761475, 0.24676141142845154, 0.4537222981452942, -0.025515813380479813, 0.9993183016777039, 0.23736867308616638, 0.4484086334705353, -0.13691338896751404, 0.9989646077156067, 0.24968187510967255, 0.4774026572704315, -0.07079892605543137, 0.9992300271987915, 0.2452942430973053, 0.47517919540405273, -0.10947660356760025, 0.9994131922721863, 0.2385789453983307, 0.5150220394134521, 0.04705800116062164, 0.9998766183853149, 0.19178302586078644, 0.4823920428752899, -0.16042247414588928, 0.9998050928115845, 0.24507220089435577, 0.5897634029388428, 0.07436782866716385, 0.276125431060791, 0.16479182243347168, 0.561150312423706, -0.22018751502037048, 0.7809678912162781, 0.26368066668510437, 0.6441994905471802, -0.006013930309563875, 0.3650328516960144, 0.15590400993824005, 0.6320961713790894, -0.25222593545913696, 0.6291002631187439, 0.268202006816864, 0.6594467759132385, -0.016125742346048355, 0.39296191930770874, 0.15255950391292572, 0.6445987820625305, -0.2811993360519409, 0.5672348141670227, 0.2677745521068573, 0.6527073383331299, -0.0390491858124733, 0.41705670952796936, 0.1572570949792862, 0.6463476419448853, -0.28121358156204224, 0.5729257464408875, 0.26483801007270813, 0.647834837436676, -0.01780957542359829, 0.3928831219673157, 0.1600418984889984, 0.6405009031295776, -0.2542724013328552, 0.47827279567718506, 0.21755926311016083, 0.6373270153999329, 0.06425964087247849, 0.9996445775032043, 0.18453997373580933, 0.6343610286712646, -0.06434880197048187, 0.9995905160903931, 0.2606496810913086, 0.6980220079421997, 0.013972871005535126, 0.42055079340934753, 0.20260505378246307, 0.6963117718696594, -0.17098814249038696, 0.5241154432296753, 0.2476336658000946, 0.7426055669784546, 0.12385240942239761, 0.3721074163913727, 0.1894444227218628, 0.7474775314331055, -0.018771808594465256, 0.2183547019958496, 0.24019965529441833, 0.7513101696968079, 0.1323567032814026, 0.4041560888290405, 0.18967726826667786, 0.7538299560546875, -0.0033945180475711823, 0.17705170810222626, 0.26407143473625183, 0.7590164542198181, 0.10552619397640228, 0.41960781812667847, 0.20815542340278625, 0.7720977067947388, -0.028935730457305908, 0.19304385781288147]",0.20104961842298508,0.6358440220355988
138,True,"[0.2729772925376892, 0.4920250475406647, -0.09796077013015747, 0.999495804309845, 0.2743512690067291, 0.4831594228744507, -0.09573082625865936, 0.9991121888160706, 0.27426403760910034, 0.4828343987464905, -0.09596432745456696, 0.9990221858024597, 0.2742154002189636, 0.4825476408004761, -0.09598098695278168, 0.9993090629577637, 0.2719659209251404, 0.48167502880096436, -0.12432976067066193, 0.9995099306106567, 0.2700684368610382, 0.48011165857315063, -0.12448793649673462, 0.9995979070663452, 0.2679346799850464, 0.4783092439174652, -0.1245712861418724, 0.999680757522583, 0.2653963565826416, 0.4779232442378998, -0.034265078604221344, 0.9993493556976318, 0.2574554681777954, 0.4717611074447632, -0.14453886449337006, 0.9990371465682983, 0.2668670415878296, 0.4995383024215698, -0.07664932310581207, 0.999274492263794, 0.2639666199684143, 0.49729669094085693, -0.11757637560367584, 0.9994559288024902, 0.2524926960468292, 0.5267978310585022, 0.03583978861570358, 0.9998875856399536, 0.20783381164073944, 0.4936906397342682, -0.15912674367427826, 0.9998233318328857, 0.2469710111618042, 0.5913181900978088, 0.07537797093391418, 0.2602974772453308, 0.1789400279521942, 0.5613296627998352, -0.20552435517311096, 0.7914828062057495, 0.26580503582954407, 0.6283625364303589, -0.0038905732799321413, 0.3512505888938904, 0.1836359202861786, 0.6311711072921753, -0.21979668736457825, 0.5988554954528809, 0.2703498601913452, 0.6409960985183716, -0.013744069263339043, 0.38006943464279175, 0.17844000458717346, 0.6454042196273804, -0.2432955503463745, 0.5308983325958252, 0.2727348804473877, 0.6353299617767334, -0.034743569791316986, 0.40462303161621094, 0.1873018890619278, 0.6461936831474304, -0.2458973228931427, 0.5376888513565063, 0.27027878165245056, 0.6315692663192749, -0.017399907112121582, 0.38041603565216064, 0.1884794384241104, 0.6400814652442932, -0.22119459509849548, 0.4467524588108063, 0.22971780598163605, 0.6365552544593811, 0.06416119635105133, 0.9996753334999084, 0.19570814073085785, 0.6330972909927368, -0.0642399787902832, 0.9996266961097717, 0.26848557591438293, 0.7226569652557373, 0.04087180644273758, 0.39660215377807617, 0.20764216780662537, 0.711132287979126, -0.12152580171823502, 0.5109499096870422, 0.29758358001708984, 0.7405393719673157, 0.17111074924468994, 0.33981651067733765, 0.1860336810350418, 0.7397220134735107, 0.06713229417800903, 0.20101667940616608, 0.2991288900375366, 0.7490024566650391, 0.18192608654499054, 0.37192514538764954, 0.17942938208580017, 0.7382509708404541, 0.08656007051467896, 0.16184081137180328, 0.3143608272075653, 0.7568199038505554, 0.16265131533145905, 0.38502776622772217, 0.17757704854011536, 0.7570667266845703, 0.07382845133543015, 0.1778135746717453]",0.21271297335624695,0.634826272726059
139,True,"[0.28407856822013855, 0.5073651075363159, -0.014829447492957115, 0.9993675351142883, 0.2852696180343628, 0.4981965720653534, -0.0013520920183509588, 0.9986830353736877, 0.28492510318756104, 0.49785152077674866, -0.0014899909729138017, 0.9985178709030151, 0.28465524315834045, 0.4975801110267639, -0.0015022079460322857, 0.9989970922470093, 0.28333038091659546, 0.49656835198402405, -0.023026874288916588, 0.9993219971656799, 0.28145769238471985, 0.49493837356567383, -0.023198194801807404, 0.999437153339386, 0.27938446402549744, 0.49317634105682373, -0.02328089252114296, 0.9995779395103455, 0.27446526288986206, 0.4921973943710327, 0.059048403054475784, 0.998972475528717, 0.26829060912132263, 0.48709771037101746, -0.039586786180734634, 0.9987696409225464, 0.2767859995365143, 0.5143951177597046, 0.009832368232309818, 0.9990275502204895, 0.2745257019996643, 0.5121545195579529, -0.02011529728770256, 0.9993382692337036, 0.25778326392173767, 0.5441936254501343, 0.09919582307338715, 0.9998948574066162, 0.21839900314807892, 0.5031293034553528, -0.05900455266237259, 0.9998376965522766, 0.25178664922714233, 0.6052840948104858, 0.10988135635852814, 0.24248240888118744, 0.1885671764612198, 0.5632420778274536, -0.11574715375900269, 0.7818742394447327, 0.2682945132255554, 0.6295529007911682, 0.03181303292512894, 0.33432650566101074, 0.18261918425559998, 0.6282241344451904, -0.1644725352525711, 0.5770442485809326, 0.2736758887767792, 0.6375415325164795, 0.02264333702623844, 0.362776517868042, 0.1818443238735199, 0.6418324708938599, -0.18648913502693176, 0.5068026781082153, 0.27513444423675537, 0.6333863735198975, 0.0050288294441998005, 0.3867166340351105, 0.18574531376361847, 0.6382032036781311, -0.19039204716682434, 0.513697624206543, 0.2719467282295227, 0.6305671334266663, 0.021901126950979233, 0.36205410957336426, 0.1890105903148651, 0.6329596042633057, -0.1670258343219757, 0.42373624444007874, 0.23349086940288544, 0.6480139493942261, 0.04936707764863968, 0.9996981620788574, 0.1992615908384323, 0.6358267664909363, -0.04948484152555466, 0.9996554255485535, 0.2689357399940491, 0.7077378034591675, -0.009928422048687935, 0.3635987341403961, 0.19094422459602356, 0.6929840445518494, -0.20362822711467743, 0.4837462604045868, 0.26986163854599, 0.7430084943771362, 0.0031974040903151035, 0.3097417652606964, 0.16147294640541077, 0.7387073040008545, -0.17648467421531677, 0.1861373484134674, 0.26583608984947205, 0.75020831823349, 0.000630453578196466, 0.34302589297294617, 0.15976308286190033, 0.7412575483322144, -0.17404873669147491, 0.15042483806610107, 0.28233540058135986, 0.7561626434326172, -0.025892749428749084, 0.3523169457912445, 0.1487780511379242, 0.7553298473358154, -0.22103694081306458, 0.1649865359067917]",0.21637623012065887,0.6419203579425812
140,True,"[0.2917490601539612, 0.5266467928886414, -0.06716014444828033, 0.9993330836296082, 0.29460981488227844, 0.5170321464538574, -0.05417479947209358, 0.9985862970352173, 0.2944207787513733, 0.5162641406059265, -0.054327867925167084, 0.9984211921691895, 0.294277161359787, 0.5156257748603821, -0.05433792993426323, 0.9989380836486816, 0.292859822511673, 0.5158478617668152, -0.0776011049747467, 0.9992982745170593, 0.29135972261428833, 0.5140602588653564, -0.07777715474367142, 0.999421238899231, 0.2896122932434082, 0.5119764804840088, -0.0778714269399643, 0.9995685815811157, 0.2851751446723938, 0.5068207383155823, 0.023257914930582047, 0.9989631772041321, 0.27891162037849426, 0.5030538439750671, -0.1192823052406311, 0.9987939596176147, 0.2840338945388794, 0.5322055220603943, -0.04079022631049156, 0.9989789128303528, 0.2823086977005005, 0.5300206542015076, -0.07218398153781891, 0.9993383884429932, 0.26268869638442993, 0.5479004979133606, 0.07654481381177902, 0.9999028444290161, 0.22594082355499268, 0.515252947807312, -0.15900586545467377, 0.99985271692276, 0.2545752227306366, 0.6116145849227905, 0.15182152390480042, 0.22220633924007416, 0.18553154170513153, 0.5811181664466858, -0.2103869616985321, 0.7985740303993225, 0.2734881639480591, 0.637475311756134, 0.15253910422325134, 0.32076022028923035, 0.1980259269475937, 0.6564717888832092, -0.21979942917823792, 0.6047154068946838, 0.2787793278694153, 0.6428855061531067, 0.15880410373210907, 0.35010525584220886, 0.19622774422168732, 0.6772363781929016, -0.24727538228034973, 0.5298302173614502, 0.2815767526626587, 0.6396140456199646, 0.13720031082630157, 0.37349745631217957, 0.2049996554851532, 0.6781933903694153, -0.24968352913856506, 0.5368867516517639, 0.2783486247062683, 0.637485146522522, 0.14357875287532806, 0.35021477937698364, 0.2062404453754425, 0.6703137159347534, -0.22346436977386475, 0.44310566782951355, 0.2340514361858368, 0.6587420105934143, 0.06487633287906647, 0.9997126460075378, 0.20119090378284454, 0.6480513215065002, -0.0650336816906929, 0.9996722936630249, 0.28549355268478394, 0.6981683373451233, 0.0024252275470644236, 0.33742114901542664, 0.2134009599685669, 0.7075727581977844, -0.16030853986740112, 0.44886696338653564, 0.25912463665008545, 0.7458642721176147, -0.05356472730636597, 0.2932385802268982, 0.18287183344364166, 0.7464016675949097, -0.14737527072429657, 0.17023909091949463, 0.25742971897125244, 0.7533807754516602, -0.0630030706524849, 0.33359161019325256, 0.17798617482185364, 0.7485777735710144, -0.14541515707969666, 0.13917186856269836, 0.26463934779167175, 0.7638950943946838, -0.10504990816116333, 0.3384196162223816, 0.17738284170627594, 0.7698328495025635, -0.10980281978845596, 0.1516481339931488]",0.21762116998434067,0.6533966660499573
141,True,"[0.29816919565200806, 0.5405352115631104, -0.13489824533462524, 0.9985353350639343, 0.3022536039352417, 0.531143307685852, -0.12296239286661148, 0.9973640441894531, 0.3020669221878052, 0.5303701758384705, -0.12313686311244965, 0.9971466660499573, 0.30187803506851196, 0.5297067165374756, -0.12314485013484955, 0.9982097148895264, 0.30068570375442505, 0.5300670266151428, -0.1489330679178238, 0.998485267162323, 0.29943138360977173, 0.528417706489563, -0.1490967720746994, 0.9986945986747742, 0.2980574667453766, 0.5265938639640808, -0.14920000731945038, 0.9990317821502686, 0.2920132577419281, 0.5191695094108582, -0.052771735936403275, 0.9983733892440796, 0.28757861256599426, 0.5162999629974365, -0.17331747710704803, 0.9975366592407227, 0.28969159722328186, 0.5456638932228088, -0.10499544441699982, 0.997958242893219, 0.28825050592422485, 0.5437713265419006, -0.14028507471084595, 0.9987019300460815, 0.26532843708992004, 0.5554636716842651, 0.03021949902176857, 0.9999064207077026, 0.23392391204833984, 0.5313866138458252, -0.19151531159877777, 0.9998551607131958, 0.25942617654800415, 0.6203948855400085, 0.07651910185813904, 0.20704472064971924, 0.19752168655395508, 0.5951149463653564, -0.26919057965278625, 0.8016352653503418, 0.27198049426078796, 0.6407510042190552, 0.01618148386478424, 0.31027132272720337, 0.24365875124931335, 0.6468858122825623, -0.31344074010849, 0.5865105986595154, 0.2788711488246918, 0.6498503088951111, 0.007726701442152262, 0.3405425250530243, 0.2548386752605438, 0.6627686619758606, -0.34503036737442017, 0.5035884380340576, 0.27947014570236206, 0.6464139819145203, -0.008096655830740929, 0.3634416460990906, 0.26413577795028687, 0.656385064125061, -0.336241215467453, 0.509994387626648, 0.27559345960617065, 0.6434488296508789, 0.008315334096550941, 0.33764970302581787, 0.2592654824256897, 0.6509073376655579, -0.31030791997909546, 0.41421037912368774, 0.2307027280330658, 0.6639078855514526, 0.06426148116588593, 0.9996951222419739, 0.20097970962524414, 0.6550111174583435, -0.06437560170888901, 0.9996316432952881, 0.2806335389614105, 0.7036622166633606, 0.03223579376935959, 0.3050214946269989, 0.21874070167541504, 0.7099006772041321, -0.19143696129322052, 0.4094662666320801, 0.25878727436065674, 0.7545903325080872, 0.0799897238612175, 0.2664291560649872, 0.19111165404319763, 0.7577432990074158, -0.044361867010593414, 0.15441946685314178, 0.24494695663452148, 0.7618761658668518, 0.08134491741657257, 0.30541250109672546, 0.18503491580486298, 0.7634353041648865, -0.026565153151750565, 0.1270354986190796, 0.2555755376815796, 0.7759258151054382, 0.037394654005765915, 0.308086097240448, 0.1905994862318039, 0.7808026671409607, -0.04706669971346855, 0.13779564201831818]",0.21584121882915497,0.6594595015048981
142,True,"[0.3041449785232544, 0.5555773973464966, -0.21607673168182373, 0.998268723487854, 0.3086162209510803, 0.546245813369751, -0.20461027324199677, 0.996875524520874, 0.3088011145591736, 0.5454208254814148, -0.2048073709011078, 0.9966101050376892, 0.3089630901813507, 0.5446860194206238, -0.20481035113334656, 0.9979264140129089, 0.30612456798553467, 0.5454398393630981, -0.23164884746074677, 0.9982345104217529, 0.3047392964363098, 0.5439728498458862, -0.23181453347206116, 0.9984467625617981, 0.3033462166786194, 0.5423845052719116, -0.23192468285560608, 0.9988642930984497, 0.3007320165634155, 0.5345212817192078, -0.13026972115039825, 0.9981120228767395, 0.2939978539943695, 0.5319644212722778, -0.253031462430954, 0.9970453977584839, 0.2963288724422455, 0.5608293414115906, -0.1834222823381424, 0.9974187612533569, 0.2944975197315216, 0.5598890781402588, -0.22000177204608917, 0.9984191060066223, 0.2694826126098633, 0.562117874622345, -0.03079848363995552, 0.9999093413352966, 0.23965267837047577, 0.554309070110321, -0.2516557574272156, 0.9998565316200256, 0.2767674922943115, 0.6276299953460693, 0.051173072308301926, 0.1902836114168167, 0.20095320045948029, 0.6058626770973206, -0.2791514992713928, 0.7863200902938843, 0.27401456236839294, 0.6450337767601013, 0.018724830821156502, 0.29277679324150085, 0.22142913937568665, 0.669430136680603, -0.2864018678665161, 0.5564116835594177, 0.27728271484375, 0.6525477766990662, 0.013450856320559978, 0.32300883531570435, 0.2195923775434494, 0.6860675811767578, -0.3136587142944336, 0.4721807837486267, 0.27795642614364624, 0.6481878757476807, -0.005114832893013954, 0.34490349888801575, 0.23437738418579102, 0.6822999715805054, -0.3125133812427521, 0.4798252284526825, 0.2769472897052765, 0.6506398320198059, 0.0103087667375803, 0.3185119330883026, 0.22892117500305176, 0.6748780608177185, -0.2859762907028198, 0.3856970965862274, 0.2358538806438446, 0.6719613671302795, 0.06648603826761246, 0.999642014503479, 0.2075456827878952, 0.6714710593223572, -0.06658470630645752, 0.9995548725128174, 0.29317742586135864, 0.7252072691917419, 0.08065660297870636, 0.2755553126335144, 0.2412220984697342, 0.7274534106254578, -0.1643785834312439, 0.37118422985076904, 0.25661441683769226, 0.7534467577934265, 0.1549852341413498, 0.24119387567043304, 0.2041100263595581, 0.7688128352165222, 0.01046923641115427, 0.13989824056625366, 0.23907475173473358, 0.7582730054855347, 0.1600344479084015, 0.27844059467315674, 0.1951981633901596, 0.772970974445343, 0.029697025194764137, 0.11573688685894012, 0.24948063492774963, 0.7727267742156982, 0.1320919692516327, 0.27925601601600647, 0.20502106845378876, 0.7936802506446838, 0.014963021501898766, 0.12504041194915771]",0.2216997817158699,0.6717162132263184
143,True,"[0.3208501935005188, 0.5804338455200195, -0.1596074402332306, 0.9976692199707031, 0.3249233365058899, 0.5712459087371826, -0.14979664981365204, 0.9946817755699158, 0.3247091770172119, 0.5699682831764221, -0.14997681975364685, 0.9942451119422913, 0.3245571255683899, 0.5686389803886414, -0.1499885469675064, 0.9961888790130615, 0.323260635137558, 0.5709918141365051, -0.1773872971534729, 0.9976179003715515, 0.3219834566116333, 0.5695642828941345, -0.1775713860988617, 0.9979537725448608, 0.3207736611366272, 0.5679873824119568, -0.17771999537944794, 0.998556911945343, 0.31631210446357727, 0.5571205019950867, -0.09234803169965744, 0.9967249631881714, 0.31185808777809143, 0.5575007200241089, -0.22112485766410828, 0.9967638850212097, 0.31201615929603577, 0.5830724835395813, -0.1324213147163391, 0.996270477771759, 0.3108791708946228, 0.5823899507522583, -0.16983167827129364, 0.9981708526611328, 0.2853439450263977, 0.568006157875061, -0.001314883353188634, 0.9998989701271057, 0.2632717788219452, 0.5681068301200867, -0.24391254782676697, 0.9998676180839539, 0.26743611693382263, 0.6368236541748047, 0.11118850857019424, 0.17157769203186035, 0.20123238861560822, 0.6101395487785339, -0.2926798462867737, 0.8007563352584839, 0.27630454301834106, 0.6594235897064209, 0.16501609981060028, 0.2649540901184082, 0.21048235893249512, 0.675578236579895, -0.2900664508342743, 0.5640213489532471, 0.2823931574821472, 0.6713023781776428, 0.17762936651706696, 0.2932201027870178, 0.2070343792438507, 0.6903315186500549, -0.31433600187301636, 0.46764007210731506, 0.28407689929008484, 0.6677184700965881, 0.15442699193954468, 0.313067764043808, 0.21805694699287415, 0.6900569200515747, -0.3115651309490204, 0.4761311411857605, 0.28198930621147156, 0.6664019823074341, 0.156703919172287, 0.2892323434352875, 0.21937362849712372, 0.684492290019989, -0.2887408435344696, 0.376424640417099, 0.24659499526023865, 0.6832829117774963, 0.0718023031949997, 0.9996132850646973, 0.22294831275939941, 0.6888151168823242, -0.07187329977750778, 0.9995726943016052, 0.3060970604419708, 0.7372737526893616, 0.10126163065433502, 0.25307387113571167, 0.24081873893737793, 0.760018527507782, -0.10925722122192383, 0.3622116148471832, 0.31403791904449463, 0.7585656046867371, 0.16546820104122162, 0.22507494688034058, 0.1966211199760437, 0.8077179789543152, 0.032711926847696304, 0.13278454542160034, 0.30863288044929504, 0.7685301303863525, 0.16971924901008606, 0.27112606167793274, 0.18842652440071106, 0.8125308752059937, 0.04794910550117493, 0.10866811871528625, 0.33807486295700073, 0.7666943669319153, 0.15275831520557404, 0.263406366109848, 0.1969815343618393, 0.8352693319320679, 0.032126039266586304, 0.11767935752868652]",0.23477165400981903,0.6860490143299103
144,True,"[0.32286715507507324, 0.5923385620117188, -0.11966534703969955, 0.9976575970649719, 0.32794830203056335, 0.5858228206634521, -0.1095760315656662, 0.9946706295013428, 0.3282061219215393, 0.5853331685066223, -0.10975253582000732, 0.994198203086853, 0.32849830389022827, 0.5848873853683472, -0.10975347459316254, 0.995982825756073, 0.32632946968078613, 0.5841898322105408, -0.13496962189674377, 0.9976444244384766, 0.32545167207717896, 0.5825304388999939, -0.1351867914199829, 0.9980072379112244, 0.3246459662914276, 0.58062344789505, -0.13536033034324646, 0.9986040592193604, 0.32284149527549744, 0.5746184587478638, -0.0534534752368927, 0.9965955018997192, 0.3181898891925812, 0.5694770812988281, -0.17344613373279572, 0.9969561100006104, 0.3151303827762604, 0.5936943292617798, -0.09341487288475037, 0.996027410030365, 0.3138284385204315, 0.5921366214752197, -0.1278986930847168, 0.998216450214386, 0.2942006289958954, 0.5899358987808228, 0.04486260563135147, 0.9998627305030823, 0.2758794128894806, 0.5725082755088806, -0.20558035373687744, 0.9998788833618164, 0.26874011754989624, 0.6454035639762878, 0.12682631611824036, 0.15514294803142548, 0.2146957367658615, 0.6131353974342346, -0.2665075957775116, 0.8175370693206787, 0.2829122841358185, 0.6904194355010986, 0.12386846542358398, 0.24144425988197327, 0.20765069127082825, 0.6825253367424011, -0.2632576525211334, 0.6006560921669006, 0.28801533579826355, 0.7023442983627319, 0.13042959570884705, 0.2687824070453644, 0.20458300411701202, 0.6972767114639282, -0.28542500734329224, 0.5044858455657959, 0.2919357419013977, 0.7016152143478394, 0.10655011981725693, 0.2869652807712555, 0.2158527374267578, 0.6977174878120422, -0.2815745174884796, 0.5132147073745728, 0.28901293873786926, 0.6975791454315186, 0.11372377723455429, 0.2658070921897888, 0.21717612445354462, 0.6936251521110535, -0.26109588146209717, 0.4176498055458069, 0.254817396402359, 0.6838504672050476, 0.07312407344579697, 0.9996362924575806, 0.2368731051683426, 0.6862979531288147, -0.07326630502939224, 0.99960857629776, 0.32989925146102905, 0.7393474578857422, 0.046048134565353394, 0.28456971049308777, 0.30340784788131714, 0.734349250793457, -0.12438499927520752, 0.4069117605686188, 0.36833804845809937, 0.7549558281898499, 0.13750554621219635, 0.25811469554901123, 0.3213951587677002, 0.7821561694145203, 0.015666548162698746, 0.1581382304430008, 0.37006932497024536, 0.7660278677940369, 0.13428735733032227, 0.3048423230648041, 0.3185499310493469, 0.7731937766075134, 0.032338947057724, 0.12933427095413208, 0.3904244005680084, 0.765650749206543, 0.05579780414700508, 0.2980390787124634, 0.3462062478065491, 0.8303356170654297, 0.023672666400671005, 0.13752122223377228]",0.2458452507853508,0.6850742101669312
145,True,"[0.3343062698841095, 0.6041343808174133, -0.11511490494012833, 0.9964495301246643, 0.3389100432395935, 0.596665620803833, -0.1079413890838623, 0.9907463788986206, 0.33900171518325806, 0.5959457755088806, -0.10812857002019882, 0.989818811416626, 0.3391297459602356, 0.5952358841896057, -0.10815457999706268, 0.9926127791404724, 0.3375140428543091, 0.5958585143089294, -0.13428810238838196, 0.9965354800224304, 0.3367564380168915, 0.5946968793869019, -0.1344977617263794, 0.997128963470459, 0.33610624074935913, 0.593513548374176, -0.13466551899909973, 0.9980769753456116, 0.33240237832069397, 0.583448052406311, -0.062462884932756424, 0.9943516254425049, 0.32929301261901855, 0.5826038122177124, -0.18470951914787292, 0.9963046312332153, 0.3258177638053894, 0.6051784753799438, -0.09338066726922989, 0.992952823638916, 0.3248324692249298, 0.604502260684967, -0.12822090089321136, 0.9975934624671936, 0.30078113079071045, 0.5909925103187561, 0.022679641842842102, 0.9998443722724915, 0.2819046378135681, 0.584017813205719, -0.22927169501781464, 0.9998883605003357, 0.2710627317428589, 0.6385058760643005, 0.1206047311425209, 0.13984939455986023, 0.2167617380619049, 0.6185371279716492, -0.29544752836227417, 0.8303296566009521, 0.2840500473976135, 0.6875662207603455, 0.17509929835796356, 0.21772488951683044, 0.2078869342803955, 0.6927851438522339, -0.29772764444351196, 0.6177821755409241, 0.2893657386302948, 0.6994380354881287, 0.19143901765346527, 0.2425852119922638, 0.20222201943397522, 0.708866536617279, -0.3191789984703064, 0.5069423913955688, 0.2929645776748657, 0.7015868425369263, 0.16844359040260315, 0.2589881420135498, 0.21343842148780823, 0.7122858762741089, -0.31723731756210327, 0.5177599191665649, 0.29000625014305115, 0.6977234482765198, 0.1669691950082779, 0.24006886780261993, 0.21597591042518616, 0.7057625651359558, -0.29680007696151733, 0.4219878017902374, 0.2520073652267456, 0.6907375454902649, 0.07746507227420807, 0.9996523261070251, 0.23365792632102966, 0.6981964111328125, -0.07760635763406754, 0.9996371865272522, 0.3197367787361145, 0.7478061318397522, 0.0875043272972107, 0.2662516236305237, 0.3107042610645294, 0.7509657740592957, -0.12522253394126892, 0.39101603627204895, 0.34390437602996826, 0.7542152404785156, 0.0871361568570137, 0.24898329377174377, 0.2768763601779938, 0.767072319984436, 0.017634473741054535, 0.1450182944536209, 0.3417128622531891, 0.7627207636833191, 0.08532828092575073, 0.30191558599472046, 0.2663041949272156, 0.752106785774231, 0.03525889664888382, 0.11924397200345993, 0.3689802289009094, 0.7612074017524719, 0.06802446395158768, 0.2908518314361572, 0.2892633378505707, 0.8280797600746155, 0.05339394137263298, 0.1267886459827423]",0.24283264577388763,0.6944669783115387
